soil_moisture,pitch,roll,water_distance,precipitation_mm,soil_risk,pitch_risk,roll_risk,water_risk,precipitation_risk,sensor_operational_risk,operational_risk
28.130164675005094,-1.9825950115173618,2.867518139277806,9.424713394713415,6.508973348029086,LOW,LOW,LOW,CRITICAL,LOW,CRITICAL,CRITICAL
100.0,2.908722305886648,5.827350961794237,1.7788693735159782,32.36730192333304,CRITICAL,LOW,MEDIUM,CRITICAL,HIGH,CRITICAL,CRITICAL
77.26662876873819,7.092910368726039,-4.8103840201164285,38.517652719273485,46.97919204374692,HIGH,MEDIUM,LOW,HIGH,CRITICAL,CRITICAL,CRITICAL
39.1304534408931,-3.866938119506814,-1.1247760487897172,303.36486936548647,17.236327526810896,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
55.42939089996578,-2.176325244070324,-5.587930377377563,494.78633538882855,6.767987847155852,MEDIUM,LOW,MEDIUM,LOW,LOW,HIGH,HIGH
43.37499175133116,-2.1394172911468012,1.85800866085685,335.00020388761754,23.009757153044532,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
97.18911015722912,8.895102456399671,15.24520026797728,27.075199984797,27.691515652328164,CRITICAL,MEDIUM,CRITICAL,HIGH,MEDIUM,CRITICAL,CRITICAL
54.09637092586745,-0.031263668362315374,-4.7992246961955605,28.687497353636164,13.70843752461498,MEDIUM,LOW,LOW,HIGH,LOW,HIGH,HIGH
56.85962375831508,3.757279560929822,1.4577043085413917,650.46444962777,3.176284777107632,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
66.230023049972,16.768387112780392,4.222313153358901,78.82163542119848,13.313404446687102,MEDIUM,CRITICAL,LOW,MEDIUM,LOW,CRITICAL,CRITICAL
27.891322657671683,-0.03067120819227229,0.6499940409963546,332.24802121985164,10.319182286804192,LOW,LOW,LOW,LOW,LOW,LOW,LOW
45.43273342189777,-1.2199251993933216,-0.8125281852937125,277.35319934235616,13.83995673795835,LOW,LOW,LOW,LOW,LOW,LOW,LOW
47.91031506758699,0.04090189701098344,1.9504614691116258,536.0834944725328,25.6126910742385,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
51.20439566571503,3.9604991475712668,2.368411932809966,462.14198527359474,11.078589859803124,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
28.468731528359015,7.007184868282399,3.290461479894593,565.3911924808676,5.2733694674628575,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
52.2171883614778,1.1491862909963486,-2.427301367145595,303.01937191669765,14.437715022694181,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
61.017850159416,1.8025717468958566,-0.4725455597561029,333.0777960618335,7.100731998055846,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
63.223260452745514,-3.6988475216046863,1.229237414945353,680.1976399652158,10.14659565828926,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
100.0,8.282746125985224,18.64599770754815,1.2808967370769602,23.235898635823137,CRITICAL,MEDIUM,CRITICAL,CRITICAL,MEDIUM,CRITICAL,CRITICAL
58.74493430157857,-0.5772477296670576,4.01454751347646,0.0,8.89435701767553,MEDIUM,LOW,LOW,CRITICAL,LOW,CRITICAL,CRITICAL
47.630478609830014,0.9619505978710442,1.1328998344428742,177.392911811369,12.219777047263094,LOW,LOW,LOW,LOW,LOW,LOW,LOW
55.74393744702794,5.646586015678232,-3.2293176116856,853.7418641655628,7.329379485190025,MEDIUM,MEDIUM,LOW,LOW,LOW,HIGH,HIGH
61.86005991155862,12.415797232840191,-5.429091177708497,70.83386388437667,12.219066421963658,MEDIUM,HIGH,MEDIUM,MEDIUM,LOW,HIGH,HIGH
35.55198976293938,0.38572151811401756,-9.197430784948246,380.5688010650637,0.2655939423249366,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
61.319103799028284,2.075375691760447,0.8863920725469633,539.0507588115976,8.006294449245592,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
19.30279351635499,-6.261141035485333,-0.2717295616364913,46.04965750530288,18.903837041346623,LOW,MEDIUM,LOW,HIGH,MEDIUM,HIGH,HIGH
63.81913361798588,-26.82216636831828,18.123439815277745,58.590064306015535,18.239810964931465,MEDIUM,CRITICAL,CRITICAL,MEDIUM,MEDIUM,CRITICAL,CRITICAL
54.54353742645486,1.3894536140644989,10.59153685422835,431.7084599126794,4.861489072343393,MEDIUM,LOW,HIGH,LOW,LOW,HIGH,HIGH
64.89557872456895,10.42425444350033,-1.4453639443339839,73.76943689966258,13.834186320750153,MEDIUM,HIGH,LOW,MEDIUM,LOW,HIGH,HIGH
32.88929915573833,-3.981398337384625,8.183573182092127,568.2292015201554,0.648475564002994,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
39.589432493256396,-0.8787481800953595,4.611736707899093,225.55972499070023,13.099208072179145,LOW,LOW,LOW,LOW,LOW,LOW,LOW
67.66984198804805,2.434625354536533,-1.3779470598163162,66.24094516620393,1.2799832817014287,MEDIUM,LOW,LOW,MEDIUM,LOW,HIGH,HIGH
39.13098427638689,-3.5556992362390827,-2.0668364377195414,310.48521515951484,12.614341438909438,LOW,LOW,LOW,LOW,LOW,LOW,LOW
38.88509132151098,1.3373130141340979,-3.45410425217869,358.34904042497783,1.871507192842169,LOW,LOW,LOW,LOW,LOW,LOW,LOW
36.4694144010442,3.8651149569386867,-5.789584368235762,252.4249600913818,24.699855252012505,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH
30.905857243532257,7.9396839766152985,-3.9284555036574718,68.65659776663901,2.0493578704302147,LOW,MEDIUM,LOW,MEDIUM,LOW,HIGH,HIGH
47.5655923895572,0.534715352950492,-6.785264940464889,414.57344985949453,16.81167185820241,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH
95.69058709491354,10.151396201791739,3.6450953892111198,115.62587170826986,4.532714698090105,CRITICAL,HIGH,LOW,LOW,LOW,CRITICAL,CRITICAL
28.180806127773227,2.593917306788984,5.844968908984776,425.36242319557465,6.158795320949023,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
35.482180148490876,2.580733985923608,3.375315097942498,286.7597116179719,7.441356449079616,LOW,LOW,LOW,LOW,LOW,LOW,LOW
35.272175557430195,-3.347406253949576,3.8557793963186704,184.32972298958612,8.391494856412644,LOW,LOW,LOW,LOW,LOW,LOW,LOW
50.955116787290606,25.867240041194282,3.704103528667397,90.86981194982393,29.28352039660135,MEDIUM,CRITICAL,LOW,MEDIUM,MEDIUM,CRITICAL,CRITICAL
42.77575293108895,4.0711838761438415,-0.031714349813481604,488.0690393286877,5.007475419144089,LOW,LOW,LOW,LOW,LOW,LOW,LOW
78.52152950962169,-17.158441313381083,-16.029431548618376,12.630708767999119,17.353380247641304,HIGH,CRITICAL,CRITICAL,CRITICAL,MEDIUM,CRITICAL,CRITICAL
39.69072918489348,-1.1106807883452248,3.3046473280371744,276.3676544617924,8.747536229447189,LOW,LOW,LOW,LOW,LOW,LOW,LOW
51.314591737972,-0.06379890790708014,-0.6202481787939138,563.9254939706343,4.0418614987169486,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
53.79772736427,-0.8576267389950339,-2.401525562049344,483.7202593174113,3.0193638465226003,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
46.51205805689661,6.6186732634668255,0.8812931667636714,280.32483599451103,21.16173803423962,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,HIGH
51.555264331101284,-1.1026830019668576,-1.1305011181920464,312.6781112235208,4.730016770506161,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
91.84751686678112,15.329076778987005,22.055304359907304,634.9162978205902,28.49339993752274,CRITICAL,CRITICAL,CRITICAL,LOW,MEDIUM,CRITICAL,CRITICAL
41.26914863876201,3.339957709514344,3.3992814612756255,644.890612964556,7.066405439329579,LOW,LOW,LOW,LOW,LOW,LOW,LOW
42.51631541148608,1.506022723909708,-4.655871445564771,515.0104755768508,4.05212065645099,LOW,LOW,LOW,LOW,LOW,LOW,LOW
77.48805425703313,21.461695465435184,10.46392158512236,20.591846107724734,13.902912811395643,HIGH,CRITICAL,HIGH,HIGH,LOW,CRITICAL,CRITICAL
53.269249991633814,-4.000555684959826,4.333568574333409,588.1351955021978,3.194552243175863,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
71.66012637732864,-36.14882839068856,2.5749471149057843,88.87361047288715,17.312531384522607,HIGH,CRITICAL,LOW,MEDIUM,MEDIUM,CRITICAL,CRITICAL
41.0097495665948,-2.9496213823207014,-3.1465198862169994,363.74919336601033,14.960681237171464,LOW,LOW,LOW,LOW,LOW,LOW,LOW
48.992667978062705,0.44677652042669996,-4.3917054522681855,396.92710915482957,6.3832359761894555,LOW,LOW,LOW,LOW,LOW,LOW,LOW
16.6721488092689,0.8693473907301853,-6.4154678191895975,255.71373118837627,25.723682738340013,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH
43.70180758979095,4.363916110477862,6.651109156717877,584.1974048238119,2.5859815830565838,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
73.79473997432558,16.50804002729945,14.983869046675657,91.05127765234673,17.170199878375534,HIGH,CRITICAL,HIGH,MEDIUM,MEDIUM,CRITICAL,CRITICAL
24.53950252741029,-1.489723412149593,0.11527485411343795,474.9820809932838,1.6404795525802698,LOW,LOW,LOW,LOW,LOW,LOW,LOW
45.10387081565572,-3.69371682288557,-9.12664828968231,149.8668728004748,5.214728087482584,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
61.46134031134061,6.3901846797478115,-2.658245629859189,452.6508147956604,2.3312581427483288,MEDIUM,MEDIUM,LOW,LOW,LOW,HIGH,HIGH
54.09224549637704,-5.90245098553176,-1.4066969713750859,700.5147612001416,16.440989962747715,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,HIGH,HIGH
47.32494207177495,-26.875457004736077,-15.566346905199381,62.41191942182726,23.154114039675456,LOW,CRITICAL,CRITICAL,MEDIUM,MEDIUM,CRITICAL,CRITICAL
33.18362613569341,-0.3719296293838022,-4.172813604756349,384.8456591118257,1.6130588467214226,LOW,LOW,LOW,LOW,LOW,LOW,LOW
2.1558687998826387,-1.1579603217344783,3.6767446147078133,159.31867629053122,12.58321661766903,LOW,LOW,LOW,LOW,LOW,LOW,LOW
95.80318881817605,-3.712264811276583,-39.5929253466596,57.45184156976545,21.561280627247825,CRITICAL,LOW,CRITICAL,MEDIUM,MEDIUM,CRITICAL,CRITICAL
7.761840211337423,4.434126309012058,4.02883641199106,121.95665682952114,0.9526500535356233,LOW,LOW,LOW,LOW,LOW,LOW,LOW
33.609800573941826,25.214632751550674,3.9881564576640427,228.9238395284932,32.8943096667654,LOW,CRITICAL,LOW,LOW,HIGH,CRITICAL,CRITICAL
46.171165708439844,1.0836853708297653,0.43041374489180306,240.45347499752987,7.05461397553192,LOW,LOW,LOW,LOW,LOW,LOW,LOW
49.10391859892516,8.67908299500266,1.2564633975095667,555.6409213403172,2.84574832573967,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
40.395089311748976,2.338901388143762,-4.3684796388895855,84.83374220362461,3.3193937500784303,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM
41.6615239384288,3.501979533046885,-1.241585939820262,0.0,10.360909054302175,LOW,LOW,LOW,CRITICAL,LOW,CRITICAL,CRITICAL
94.00874891625398,-21.133722714579367,2.7664040065360695,32.20593926507306,12.14709673738789,CRITICAL,CRITICAL,LOW,HIGH,LOW,CRITICAL,CRITICAL
77.1406655169628,5.7583917097205415,-2.967282566807033,327.07561973819986,8.916399578869294,HIGH,MEDIUM,LOW,LOW,LOW,HIGH,HIGH
57.951211073424155,-3.795515778304703,15.10995990451248,376.89584672468146,4.205434660369981,MEDIUM,LOW,CRITICAL,LOW,LOW,CRITICAL,CRITICAL
33.39877610077476,2.59349111083916,-1.5479393555126393,510.27344093363143,35.74563610289659,LOW,LOW,LOW,LOW,HIGH,LOW,HIGH
39.61760443584676,2.4252007333883836,5.186555079677265,358.73263919952063,6.103033943065409,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
40.40110387982426,2.3474061551394714,-7.720347477293729,427.7593814065298,16.650404214769484,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH
65.50324783357708,8.803286110985907,-1.7799852756144001,71.41761244618856,60.0,MEDIUM,MEDIUM,LOW,MEDIUM,CRITICAL,HIGH,CRITICAL
39.299195240995395,1.9607570965592622,-0.7951439249141291,521.5924257744535,10.962486291890913,LOW,LOW,LOW,LOW,LOW,LOW,LOW
51.980761152287634,0.17292675857956147,-3.6096588829765017,263.2644232127498,0.26650033233656323,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
48.536805962970504,5.853669791906896,1.461563137448573,427.6283194889101,13.057686808789583,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
23.935253749557457,-2.3348825827577033,0.20188421473384555,217.5463563357751,13.872215576151572,LOW,LOW,LOW,LOW,LOW,LOW,LOW
35.12051878567454,3.946764879978002,3.6509991196553857,200.41138730400232,18.984379825668224,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
62.9122222201969,6.1092328967783915,-1.9284971372858777,392.59644428111295,3.1536143201843334,MEDIUM,MEDIUM,LOW,LOW,LOW,HIGH,HIGH
39.92918687882128,-3.3156404255180174,-2.5767287254860967,45.63112271091938,12.564714486553264,LOW,LOW,LOW,HIGH,LOW,HIGH,HIGH
44.83490517557389,3.116118151918854,3.5803473442573366,416.78561887748305,2.2870484743666815,LOW,LOW,LOW,LOW,LOW,LOW,LOW
61.88519898185193,0.9724122333136577,-2.4810571866707147,402.87452330131975,9.494071829590165,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
37.300303664915084,2.8109466864377017,0.8662421885531688,160.43644107698464,3.9251141817596515,LOW,LOW,LOW,LOW,LOW,LOW,LOW
72.51985449853895,-11.698417369628437,14.086811178890498,204.20814680354843,9.870746932848082,HIGH,HIGH,HIGH,LOW,LOW,CRITICAL,CRITICAL
30.7706714818655,0.2924170175229732,-3.638528690978809,600.3876455100701,2.3732173282757465,LOW,LOW,LOW,LOW,LOW,LOW,LOW
35.19154358652053,-1.1264152137352914,2.8129669152896493,531.9695794495366,0.8766749320020748,LOW,LOW,LOW,LOW,LOW,LOW,LOW
47.10440138550816,-2.6263078533876865,3.6304472441870734,201.63996091385846,13.265268253548657,LOW,LOW,LOW,LOW,LOW,LOW,LOW
31.912330850915456,3.31916325642768,-3.886910241020535,258.6616796893945,16.419384411330057,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
47.3534811179777,-3.3971238476403682,5.483851040517173,0.0,3.5563434865540664,LOW,LOW,MEDIUM,CRITICAL,LOW,CRITICAL,CRITICAL
37.356502456952526,6.466564715955582,-10.762425552071907,371.825855017765,11.02134968778757,LOW,MEDIUM,HIGH,LOW,LOW,HIGH,HIGH
51.4956956790592,1.2529529960028465,0.26372443431560194,0.0,1.715466329154497,MEDIUM,LOW,LOW,CRITICAL,LOW,CRITICAL,CRITICAL
46.51013254648401,0.8591960599172151,-1.4920466059325674,490.18593833502007,1.644109810047126,LOW,LOW,LOW,LOW,LOW,LOW,LOW
92.81278793262847,-7.829161171372952,12.911209472409592,144.09345239609584,23.883773537218246,CRITICAL,MEDIUM,HIGH,LOW,MEDIUM,CRITICAL,CRITICAL
72.8132321020726,-12.040034651712226,-0.985639962648556,189.52087762784197,39.67882184382061,HIGH,HIGH,LOW,LOW,HIGH,CRITICAL,CRITICAL
56.05606005926508,-1.1957495880793212,5.555200414478307,286.00159918567294,20.797973178265106,MEDIUM,LOW,MEDIUM,LOW,MEDIUM,HIGH,HIGH
51.51190472311459,3.7549727002262885,-0.0686857543528369,255.526139611821,0.9149190453959393,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
32.942952298543716,2.343967075915127,5.225121902912812,129.15517826685667,23.356224631536197,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH
43.07173448422306,1.4081564400304714,-2.5765526314140637,267.86538935067756,1.6159130937031116,LOW,LOW,LOW,LOW,LOW,LOW,LOW
38.93582633681881,-3.2669517274596003,2.895988129607615,298.4657474790463,1.6205078377394475,LOW,LOW,LOW,LOW,LOW,LOW,LOW
53.265901863238994,-4.61846729741746,-4.795704285854788,414.5614470892058,27.53378538152484,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM,HIGH
40.442048557783046,-0.8706204845524657,-1.2580015734008,391.7005890233708,3.654488591838436,LOW,LOW,LOW,LOW,LOW,LOW,LOW
100.0,4.571860024733812,15.38990444729523,26.88753825884131,32.559447748631,CRITICAL,LOW,CRITICAL,HIGH,HIGH,CRITICAL,CRITICAL
33.60522358749933,-1.2133876752794173,-0.5838119913161361,273.12145706561716,13.51187627803094,LOW,LOW,LOW,LOW,LOW,LOW,LOW
58.3096344368962,0.13896493415609687,-7.188574670516418,664.4706460196326,4.569378072647971,MEDIUM,LOW,MEDIUM,LOW,LOW,HIGH,HIGH
67.75036878168449,-9.752535578691411,22.77441690958949,85.15793434859016,36.24012089076612,MEDIUM,MEDIUM,CRITICAL,MEDIUM,HIGH,CRITICAL,CRITICAL
56.145145410751155,-6.848769440489579,-2.425282340951029,153.15943658201212,24.692360072042035,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,HIGH,HIGH
27.970255781418402,-1.047150694496385,7.699762052748226,294.51380664439046,7.141658668898452,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
66.48117905856844,5.502273564789331,-1.6396140911780155,652.351125746979,3.6847789896902308,MEDIUM,MEDIUM,LOW,LOW,LOW,HIGH,HIGH
56.069023893932325,-2.5792357455739325,0.2043052178603134,196.42073873446165,3.984773287579339,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
100.0,12.101114849454332,11.144613986738484,52.688511131732895,42.21304392777039,CRITICAL,HIGH,HIGH,MEDIUM,HIGH,CRITICAL,CRITICAL
73.22431934036656,2.3244837806548952,0.5052440552054644,326.0064379410928,5.608524890896262,HIGH,LOW,LOW,LOW,LOW,HIGH,HIGH
30.840890350013446,1.2938094570415617,-2.2672138083832705,723.0677373372533,25.96967523602457,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
74.88369130657729,-24.3977538250455,10.880588206210598,62.00539888537304,18.614020624407722,HIGH,CRITICAL,HIGH,MEDIUM,MEDIUM,CRITICAL,CRITICAL
63.39680164058748,29.618584566637566,13.26792873339804,20.545244767294925,15.818522272814699,MEDIUM,CRITICAL,HIGH,HIGH,MEDIUM,CRITICAL,CRITICAL
78.59967959754637,-17.252375364317782,13.12518776914186,5.1132122233800255,14.94418516641241,HIGH,CRITICAL,HIGH,CRITICAL,LOW,CRITICAL,CRITICAL
58.49744244199436,-0.5001491372815969,-0.8567044134822751,445.48258218902697,4.172147435017029,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
37.61333831381675,1.840181563534225,7.902820404920297,336.53268433689465,16.338620316064507,LOW,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH
100.0,-0.5060103610875293,-18.74681827980317,215.4100866424296,32.559191968879844,CRITICAL,LOW,CRITICAL,LOW,HIGH,CRITICAL,CRITICAL
51.82718532356378,-2.5308512983239395,-16.310697327139373,95.08771786474946,11.626368013734625,MEDIUM,LOW,CRITICAL,MEDIUM,LOW,CRITICAL,CRITICAL
29.34118529626525,0.6082506366135934,1.5515508683195451,244.94111768502478,17.693212689673505,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
65.47993122413732,-0.81319297830722,4.750367272072051,323.0574293752429,2.8959317291157176,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
40.45108833499941,2.512832047185356,1.033606862138533,349.472380668868,10.618486329366725,LOW,LOW,LOW,LOW,LOW,LOW,LOW
64.44091675992446,-9.077807325423374,1.5922154295969224,102.73819330814223,14.532259302459494,MEDIUM,MEDIUM,LOW,LOW,LOW,HIGH,HIGH
62.72742440913059,-1.9796407819612072,-3.8499953396772892,364.76538728986077,6.4600834690953555,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
35.86765256364952,3.7084118633264094,-2.8284023435048535,522.7683114936265,22.857135474484632,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM
34.08801440649492,-4.881656843244339,-1.7144089477948403,542.3668964242312,5.3019767289751645,LOW,LOW,LOW,LOW,LOW,LOW,LOW
68.48181989938668,1.3209923573400972,3.9290300848156874,442.0705398438128,15.914693445808147,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM,HIGH
79.67061881555658,0.2631466877968856,-10.26639203886739,175.56482012777232,44.07963146431938,HIGH,LOW,HIGH,LOW,HIGH,CRITICAL,CRITICAL
37.387029847113475,3.3364022876402735,3.647254374283207,229.61991701939795,1.6644151862830143,LOW,LOW,LOW,LOW,LOW,LOW,LOW
85.46471506810063,9.589089151616681,-7.111179407369139,48.93268532469877,16.38332766202248,CRITICAL,MEDIUM,MEDIUM,HIGH,MEDIUM,CRITICAL,CRITICAL
94.93091349606847,-9.642252446214524,-23.01077542825814,95.57813717452848,26.25586580674826,CRITICAL,MEDIUM,CRITICAL,MEDIUM,MEDIUM,CRITICAL,CRITICAL
86.23173623865097,0.27092157446450627,4.4515370120483935,391.58277462372314,3.0434018951674164,CRITICAL,LOW,LOW,LOW,LOW,CRITICAL,CRITICAL
14.955773792022109,-1.6671666045533673,4.829702996626593,285.8223628442986,3.8837726689981222,LOW,LOW,LOW,LOW,LOW,LOW,LOW
58.18895857749841,3.7725690235555254,-1.8035484459168314,396.21450698711544,12.816394359781897,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
83.3607769003902,-5.036570232478848,-3.4959840734993577,54.5607490523477,29.35441397752499,HIGH,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH,HIGH
54.82032739512217,2.260800868338397,3.5172291708359054,357.07565577382377,3.0800422962933527,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
38.06251270200046,4.6194661883230745,0.5127007626827161,525.4296400559908,1.9398321610702627,LOW,LOW,LOW,LOW,LOW,LOW,LOW
100.0,10.700096139886066,-14.895591272891483,77.13913059604003,14.285280618065277,CRITICAL,HIGH,HIGH,MEDIUM,LOW,CRITICAL,CRITICAL
27.767398205762046,-3.2758097798948835,2.8139740908446873,528.9938506191735,7.441984776474927,LOW,LOW,LOW,LOW,LOW,LOW,LOW
100.0,-3.5096691867518315,4.68418498675142,33.654869985231386,26.98845507027106,CRITICAL,LOW,LOW,HIGH,MEDIUM,CRITICAL,CRITICAL
37.6683443262989,-5.298292298147529,2.052588815597959,569.587935596567,12.39560661333324,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM
36.55400700307347,4.488566935678097,1.898415692139044,359.3092192663737,3.8476712108311135,LOW,LOW,LOW,LOW,LOW,LOW,LOW
43.58634234712873,-7.88726067092776,4.707133528697286,26.17984876194665,8.956776324619822,LOW,MEDIUM,LOW,HIGH,LOW,HIGH,HIGH
87.1313727307809,-21.251287609253847,15.419756577146018,55.00958390234527,19.451585930301743,CRITICAL,CRITICAL,CRITICAL,MEDIUM,MEDIUM,CRITICAL,CRITICAL
50.68685449603856,-2.1308043502199117,0.08011899529739001,483.2141058269516,6.175881012304162,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
58.1329618236096,-27.109169849035155,-20.91997682479882,81.37104004167787,42.020743187081926,MEDIUM,CRITICAL,CRITICAL,MEDIUM,HIGH,CRITICAL,CRITICAL
79.50265888863642,3.645860494795343,15.246064572412747,35.74317298248707,10.55767544928779,HIGH,LOW,CRITICAL,HIGH,LOW,CRITICAL,CRITICAL
24.175613527727215,0.2792111833469063,-0.17881126296713795,491.1670825104366,8.21336639884462,LOW,LOW,LOW,LOW,LOW,LOW,LOW
87.04335458093456,-5.893069904172722,-0.8456828865294688,12.507249359910777,14.976744267142006,CRITICAL,MEDIUM,LOW,CRITICAL,LOW,CRITICAL,CRITICAL
50.85726440811503,4.300482995927026,-3.2664521192839464,580.6285361722416,8.042442386190253,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
48.6161846460872,3.1743364706765744,-0.5575215850391179,655.8407033967345,11.839888998462163,LOW,LOW,LOW,LOW,LOW,LOW,LOW
56.02403961381473,-3.6333650068319407,0.1233946682140285,795.8472440702142,2.089152894082746,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
84.50885890047189,-12.423581924471362,-20.22988363455129,165.235741663621,42.66229991055145,HIGH,HIGH,CRITICAL,LOW,HIGH,CRITICAL,CRITICAL
78.31805091407941,4.894442951947052,11.803058986423135,200.2953879224059,21.091443638303534,HIGH,LOW,HIGH,LOW,MEDIUM,CRITICAL,CRITICAL
67.95071162342444,-1.3484278901540077,1.3473720916661505,184.57643760759046,2.854122261361756,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM
55.15256481166511,-4.324437391296452,3.294184479367894,353.0995248915009,18.735941737147183,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM,HIGH
62.12181867481906,-4.077911326630694,1.419307318082556,0.0,13.78978735055173,MEDIUM,LOW,LOW,CRITICAL,LOW,CRITICAL,CRITICAL
28.745012498578596,0.27529463081859623,-2.2386167233006486,317.57559120622676,10.739778146416239,LOW,LOW,LOW,LOW,LOW,LOW,LOW
69.52682535481635,-4.392385688575302,-11.849327208838037,12.314889965498653,48.051163688047126,MEDIUM,LOW,HIGH,CRITICAL,CRITICAL,CRITICAL,CRITICAL
70.13090452626885,-17.76590282750603,5.408587440389286,42.143267881977245,20.902260292848,HIGH,CRITICAL,MEDIUM,HIGH,MEDIUM,CRITICAL,CRITICAL
62.29991645095333,-4.5039106538894735,-5.08623628119695,491.2656757023306,12.37974244316863,MEDIUM,LOW,MEDIUM,LOW,LOW,HIGH,HIGH
77.73325589354828,-9.604861371611504,-4.226165377435048,92.35579226713698,20.64513540689749,HIGH,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH,HIGH
37.819617165912135,-11.134864895192395,-0.09548387323781087,216.51717339916863,23.049726717277498,LOW,HIGH,LOW,LOW,MEDIUM,HIGH,HIGH
64.46198962344057,-7.38422237879103,-6.779988278918017,28.90245448639281,30.064908948454555,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH,HIGH,CRITICAL
29.39299038165651,4.570595947394981,6.516832475229622,46.07417004401144,3.4354218489574877,LOW,LOW,MEDIUM,HIGH,LOW,HIGH,HIGH
44.94784185447096,2.023457432464624,3.893349798453683,213.92444756329786,9.781405392137518,LOW,LOW,LOW,LOW,LOW,LOW,LOW
37.39943735684643,-6.583755591074245,-0.10280893003674607,44.770491673919196,23.679705311169002,LOW,MEDIUM,LOW,HIGH,MEDIUM,HIGH,HIGH
100.0,-11.922285655022431,-2.4986725153530345,1.7955122797190082,14.691935340936572,CRITICAL,HIGH,LOW,CRITICAL,LOW,CRITICAL,CRITICAL
36.6893342386788,0.7129589756202223,5.603109104782606,432.07431197850605,3.464483081823281,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM
86.2984426620481,-8.131894192948796,5.559472818711978,261.4955104232522,19.44550327970906,CRITICAL,MEDIUM,MEDIUM,LOW,MEDIUM,CRITICAL,CRITICAL
